Time, Value
16:55:57, -13
16:55:57, -43
16:55:57, -35
16:55:57, -2
16:55:57, 11
16:55:57, -9
16:55:57, -44
16:55:57, -56
16:55:57, -85
16:55:57, -103
16:55:57, -41
16:55:57, 8
16:55:57, 22
16:55:57, 22
16:55:57, 8
16:55:57, 2
16:55:57, 4
16:55:57, 20
16:55:57, -13
16:55:57, -75
16:55:57, -55
16:55:57, -18
16:55:57, 16
16:55:57, 42
16:55:57, 43
16:55:57, 49
16:55:57, 1
16:55:57, -49
16:55:57, -8
16:55:57, 70
16:55:57, 105
16:55:57, 42
16:55:57, -54
16:55:57, -77
16:55:57, -14
16:55:57, 48
16:55:57, 88
16:55:57, 101
16:55:57, 37
16:55:57, -8
16:55:57, -9
16:55:57, -6
16:55:57, -3
16:55:57, -11
16:55:57, -8
16:55:57, 9
16:55:57, 53
16:55:57, 65
16:55:57, 72
16:55:57, 91
16:55:57, 80
16:55:57, 75
16:55:57, 141
16:55:57, 184
16:55:57, 170
16:55:57, 148
16:55:57, 106
16:55:57, 117
16:55:57, 156
16:55:57, 199
16:55:57, 185
16:55:57, 133
16:55:57, 104
16:55:57, 120
16:55:57, 161
16:55:57, 180
16:55:57, 135
16:55:57, 54
16:55:57, 71
16:55:57, 166
16:55:57, 202
16:55:57, 131
16:55:57, 55
16:55:57, 48
16:55:57, 11
16:55:57, 6
16:55:57, 51
16:55:57, 57
16:55:57, 33
16:55:57, -6
16:55:57, -24
16:55:57, 17
16:55:57, 97
16:55:57, 132
16:55:57, 103
16:55:57, 11
16:55:57, -68
16:55:57, -88
16:55:57, -75
16:55:57, -65
16:55:57, -29
16:55:57, -33
16:55:57, -41
16:55:57, -59
16:55:57, -49
16:55:57, 5
16:55:57, 26
16:55:57, 24
16:55:57, -9
16:55:57, -65
16:55:57, -69
16:55:57, -85
16:55:57, -116
16:55:57, -122
16:55:57, -123
16:55:57, -138
16:55:57, -116
16:55:57, -70
16:55:57, -23
16:55:57, -27
16:55:57, -72
16:55:57, -49
16:55:57, -8
16:55:57, -13
16:55:57, -60
16:55:57, -101
16:55:57, -142
16:55:57, -140
16:55:57, -89
16:55:57, -89
16:55:57, -115
16:55:57, -118
16:55:57, -92
16:55:57, -68
16:55:57, -82
16:55:57, -113
16:55:57, -134
16:55:57, -73
16:55:57, -19
16:55:57, -25
16:55:57, -49
16:55:57, -51
16:55:57, -43
16:55:57, -19
16:55:57, 5
16:55:57, 23
16:55:57, 28
16:55:57, 38
16:55:57, 52
16:55:57, 43
16:55:57, 28
16:55:57, 39
16:55:57, 56
16:55:57, 90
16:55:57, 148
16:55:57, 155
16:55:57, 116
16:55:57, 112
16:55:57, 164
16:55:57, 163
16:55:57, 97
16:55:57, 59
16:55:57, 102
16:55:57, 157
16:55:57, 150
16:55:57, 117
16:55:57, 103
16:55:57, 133
16:55:57, 149
16:55:57, 155
16:55:57, 200
16:55:57, 216
16:55:57, 169
16:55:57, 145
16:55:57, 179
16:55:57, 235
16:55:57, 221
16:55:57, 168
16:55:57, 161
16:55:57, 165
16:55:57, 160
16:55:57, 153
16:55:57, 156
16:55:57, 145
16:55:57, 156
16:55:57, 168
16:55:57, 185
16:55:57, 227
16:55:57, 234
16:55:57, 188
16:55:57, 116
16:55:57, 92
16:55:57, 166
16:55:57, 220
16:55:57, 196
16:55:57, 176
16:55:57, 141
16:55:57, 88
16:55:57, 67
16:55:57, 105
16:55:57, 138
16:55:57, 182
16:55:57, 209
16:55:57, 139
16:55:57, 89
16:55:57, 107
16:55:57, 144
16:55:57, 179
16:55:57, 218
16:55:57, 229
16:55:57, 199
16:55:57, 197
16:55:57, 212
16:55:57, 183
16:55:57, 140
16:55:57, 108
16:55:57, 116
16:55:57, 128
16:55:57, 119
16:55:57, 93
16:55:58, 75
16:55:58, 74
16:55:58, 80
16:55:58, 98
16:55:58, 120
16:55:58, 132
16:55:58, 90
16:55:58, 9
16:55:58, -69
16:55:58, -84
16:55:58, -67
16:55:58, -74
16:55:58, -93
16:55:58, -99
16:55:58, -90
16:55:58, -77
16:55:58, -49
16:55:58, -22
16:55:58, -17
16:55:58, -6
16:55:58, 28
16:55:58, 32
16:55:58, 1
16:55:58, 1
16:55:58, 61
16:55:58, 152
16:55:58, 162
16:55:58, 85
16:55:58, 33
16:55:58, 7
16:55:58, 12
16:55:58, 20
16:55:58, -18
16:55:58, -55
16:55:58, -59
16:55:58, -23
16:55:58, 20
16:55:58, 55
16:55:58, 84
16:55:58, 80
16:55:58, 39
16:55:58, -13
16:55:58, 2
16:55:58, 21
16:55:58, 9
16:55:58, -3
16:55:58, -44
16:55:58, -114
16:55:58, -119
16:55:58, -72
16:55:58, -37
16:55:58, -66
16:55:58, -135
16:55:58, -157
16:55:58, -130
16:55:58, -91
16:55:58, -104
16:55:58, -121
16:55:58, -136
16:55:58, -201
16:55:58, -213
16:55:58, -188
16:55:58, -150
16:55:58, -104
16:55:58, -105
16:55:58, -140
16:55:58, -183
16:55:58, -210
16:55:58, -206
16:55:58, -183
16:55:58, -122
16:55:58, -94
16:55:58, -106
16:55:58, -119
16:55:58, -135
16:55:58, -167
16:55:58, -170
16:55:58, -140
16:55:58, -124
16:55:58, -130
16:55:58, -146
16:55:58, -131
16:55:58, -104
16:55:58, -123
16:55:58, -137
16:55:58, -107
16:55:58, -54
16:55:58, -26
16:55:58, -49
16:55:58, -76
16:55:58, -70
16:55:58, -1
16:55:58, 39
16:55:58, 58
16:55:58, 60
16:55:58, 22
16:55:58, -3
16:55:58, 27
16:55:58, 42
16:55:58, 20
16:55:58, 4
16:55:58, 20
16:55:58, 55
16:55:58, 54
16:55:58, 73
16:55:58, 91
16:55:58, 84
16:55:58, 99
16:55:58, 88
16:55:58, 68
16:55:58, 69
16:55:58, 88
16:55:58, 137
16:55:58, 189
16:55:58, 225
16:55:58, 226
16:55:58, 218
16:55:58, 259
16:55:58, 323
16:55:58, 374
16:55:58, 358
16:55:58, 301
16:55:58, 278
16:55:58, 294
16:55:58, 293
16:55:58, 279
16:55:58, 283
16:55:58, 304
16:55:58, 307
16:55:58, 294
16:55:58, 325
16:55:58, 402
16:55:58, 394
16:55:58, 316
16:55:58, 280
16:55:58, 306
16:55:58, 328
16:55:58, 341
16:55:58, 330
16:55:58, 300
16:55:58, 304
16:55:58, 296
16:55:58, 202
16:55:58, 124
16:55:58, 122
16:55:58, 144
16:55:58, 137
16:55:58, 130
16:55:58, 146
16:55:58, 170
16:55:58, 208
16:55:58, 212
16:55:58, 216
16:55:58, 243
16:55:58, 250
16:55:58, 228
16:55:58, 214
16:55:58, 217
16:55:58, 193
16:55:58, 148
16:55:58, 138
16:55:58, 170
16:55:58, 192
16:55:58, 171
16:55:58, 164
16:55:58, 163
16:55:58, 193
16:55:58, 209
16:55:58, 166
16:55:58, 129
16:55:58, 153
16:55:58, 171
16:55:58, 130
16:55:58, 76
16:55:58, 56
16:55:58, 76
16:55:58, 117
16:55:58, 118
16:55:58, 106
16:55:58, 73
16:55:58, 56
16:55:58, 48
16:55:58, 44
16:55:58, 57
16:55:58, 58
16:55:58, 21
16:55:58, 3
16:55:58, -4
16:55:58, -18
16:55:58, -14
16:55:58, 11
16:55:58, 82
16:55:58, 178
16:55:58, 185
16:55:58, 98
16:55:58, -10
16:55:58, -37
16:55:58, 24
16:55:58, 44
16:55:58, 43
16:55:58, 77
16:55:58, 118
16:55:58, 59
16:55:58, -46
16:55:58, -83
16:55:58, -38
16:55:58, -11
16:55:58, -28
16:55:58, -54
16:55:58, -77
16:55:58, -135
16:55:58, -168
16:55:58, -182
16:55:58, -155
16:55:58, -116
16:55:58, -116
16:55:58, -124
16:55:58, -135
16:55:58, -113
16:55:58, -105
16:55:58, -145
16:55:58, -197
16:55:58, -182
16:55:58, -151
16:55:58, -138
16:55:58, -120
16:55:58, -126
16:55:58, -161
16:55:58, -149
16:55:58, -108
16:55:58, -87
16:55:58, -44
16:55:58, -43
16:55:58, -86
16:55:58, -104
16:55:58, -84
16:55:58, -36
16:55:58, -6
16:55:58, -28
16:55:58, -60
16:55:58, -92
16:55:58, -85
16:55:58, -37
16:55:58, 12
16:55:58, 57
16:55:58, 85
16:55:58, 84
16:55:58, 72
16:55:58, 98
16:55:58, 97
16:55:58, 45
16:55:58, 61
16:55:58, 101
16:55:58, 73
16:55:58, 29
16:55:58, 22
16:55:58, 44
16:55:58, 88
16:55:58, 130
16:55:58, 144
16:55:58, 132
16:55:58, 121
16:55:58, 123
16:55:58, 152
16:55:58, 173
16:55:58, 202
16:55:58, 217
16:55:58, 177
16:55:58, 145
16:55:58, 170
16:55:58, 201
16:55:58, 209
16:55:58, 189
16:55:58, 154
16:55:58, 119
16:55:58, 106
16:55:58, 128
16:55:58, 170
16:55:58, 198
16:55:58, 183
16:55:58, 148
16:55:58, 136
16:55:58, 184
16:55:58, 225
16:55:58, 221
16:55:58, 165
16:55:58, 91
16:55:58, 84
16:55:58, 97
16:55:58, 112
16:55:58, 144
16:55:58, 189
16:55:58, 188
16:55:58, 150
16:55:58, 138
16:55:58, 123
16:55:58, 103
16:55:58, 107
16:55:58, 120
16:55:58, 133
16:55:58, 109
16:55:58, 92
16:55:58, 89
16:55:58, 52
16:55:58, 41
16:55:58, 101
16:55:58, 106
16:55:58, 10
16:55:58, -65
16:55:58, -76
16:55:58, -59
16:55:58, -42
16:55:58, -3
16:55:58, 5
16:55:58, -29
16:55:58, -57
16:55:58, -67
16:55:58, -40
16:55:58, -28
16:55:58, -54
16:55:58, -74
16:55:58, -66
16:55:58, -65
16:55:58, -81
16:55:58, -72
16:55:58, -36
16:55:58, -4
16:55:58, -5
16:55:58, -11
16:55:58, -29
16:55:58, -27
16:55:58, -26
16:55:58, -19
16:55:58, -1
16:55:58, 2
16:55:58, 3
16:55:58, 22
16:55:58, 34
16:55:58, 2
16:55:58, -55
16:55:58, -70
16:55:58, -30
16:55:58, 11
16:55:58, 39
16:55:58, 48
16:55:58, 24
16:55:58, 12
16:55:58, 2
16:55:58, 7
16:55:58, 51
16:55:58, 75
16:55:58, 18
16:55:58, -37
16:55:58, -29
16:55:58, -54
16:55:58, -72
16:55:58, -54
16:55:58, -20
16:55:58, -11
16:55:58, -29
16:55:58, -22
16:55:58, 7
16:55:58, -6
16:55:58, -26
16:55:58, -9
16:55:58, -13
16:55:58, -49
16:55:58, -71
16:55:58, -72
16:55:58, -61
16:55:58, -39
16:55:58, -22
16:55:58, -41
16:55:58, -40
16:55:58, 7
16:55:58, 42
16:55:58, 26
16:55:58, -8
16:55:58, -5
16:55:58, 25
16:55:58, 56
16:55:58, 96
16:55:58, 104
16:55:58, 87
16:55:58, 83
16:55:58, 43
16:55:58, 43
16:55:58, 97
16:55:58, 124
16:55:58, 119
16:55:58, 108
16:55:58, 99
16:55:58, 85
16:55:58, 76
16:55:58, 128
16:55:58, 161
16:55:58, 153
16:55:58, 122
16:55:58, 40
16:55:58, 7
16:55:58, 72
16:55:58, 117
16:55:58, 67
16:55:58, 21
16:55:58, 107
16:55:58, 226
16:55:58, 218
16:55:58, 192
16:55:58, 156
16:55:58, 162
16:55:58, 188
16:55:58, 227
16:55:58, 225
16:55:58, 194
16:55:58, 197
16:55:58, 250
16:55:58, 276
16:55:58, 251
16:55:58, 244
16:55:58, 279
16:55:58, 330
16:55:58, 322
16:55:58, 234
16:55:58, 156
16:55:58, 135
16:55:58, 166
16:55:58, 186
16:55:58, 235
16:55:58, 272
16:55:58, 245
16:55:58, 202
16:55:58, 189
16:55:58, 215
16:55:58, 241
16:55:58, 228
16:55:58, 202
16:55:58, 194
16:55:58, 165
16:55:58, 107
16:55:58, 83
16:55:58, 130
16:55:58, 217
16:55:58, 261
16:55:58, 247
16:55:58, 224
16:55:58, 180
16:55:58, 165
16:55:58, 192
16:55:58, 163
16:55:58, 124
16:55:58, 150
16:55:58, 202
16:55:58, 234
16:55:58, 211
16:55:58, 216
16:55:58, 268
16:55:58, 291
16:55:58, 263
16:55:58, 205
16:55:58, 156
16:55:58, 167
16:55:58, 204
16:55:58, 209
16:55:58, 202
16:55:58, 201
16:55:58, 213
16:55:58, 220
16:55:58, 198
16:55:58, 189
16:55:58, 144
16:55:58, 70
16:55:58, 52
16:55:58, 56
16:55:58, 43
16:55:58, 36
16:55:58, 36
16:55:58, 56
16:55:58, 59
16:55:58, 37
16:55:58, 67
16:55:58, 115
16:55:58, 118
16:55:58, 120
16:55:58, 104
16:55:58, 84
16:55:58, 91
16:55:58, 129
16:55:58, 147
16:55:58, 155
16:55:58, 122
16:55:58, 53
16:55:58, 13
16:55:58, 68
16:55:58, 150
16:55:58, 198
16:55:58, 196
16:55:58, 179
16:55:58, 147
16:55:58, 101
16:55:58, 83
16:55:58, 124
16:55:58, 173
16:55:58, 168
16:55:58, 134
16:55:58, 80
16:55:58, 5
16:55:58, -37
16:55:58, -34
16:55:58, 0
16:55:58, 19
16:55:58, 29
16:55:58, 45
16:55:58, 65
16:55:58, 59
16:55:58, 3
16:55:58, -20
16:55:58, 21
16:55:58, 52
16:55:58, 49
16:55:58, 44
16:55:58, 44
16:55:58, 51
16:55:58, 83
16:55:58, 113
16:55:58, 107
16:55:58, 66
16:55:58, 37
16:55:58, 69
16:55:58, 103
16:55:58, 66
16:55:58, 23
16:55:58, 19
16:55:58, 33
16:55:58, 13
16:55:58, -4
16:55:58, 3
16:55:58, 11
16:55:58, 23
16:55:58, 65
16:55:58, 120
16:55:58, 119
16:55:58, 81
16:55:58, 56
16:55:58, 59
16:55:58, 77
16:55:58, 108
16:55:58, 122
16:55:58, 118
16:55:58, 96
16:55:58, 103
16:55:58, 124
16:55:58, 129
16:55:58, 128
16:55:58, 151
16:55:58, 187
16:55:58, 167
16:55:58, 70
16:55:58, 19
16:55:58, 50
16:55:58, 73
16:55:58, 52
16:55:58, 7
16:55:58, -2
16:55:58, 12
16:55:58, 49
16:55:59, 84
16:55:59, 81
16:55:59, 44
16:55:59, 36
16:55:59, 44
16:55:59, 20
16:55:59, -2
16:55:59, 6
16:55:59, 27
16:55:59, 37
16:55:59, 27
16:55:59, -27
16:55:59, -53
16:55:59, -11
16:55:59, 50
16:55:59, 99
16:55:59, 107
16:55:59, 107
16:55:59, 140
16:55:59, 146
16:55:59, 132
16:55:59, 140
16:55:59, 116
16:55:59, 72
16:55:59, 76
16:55:59, 101
16:55:59, 117
16:55:59, 165
16:55:59, 187
16:55:59, 105
16:55:59, 48
16:55:59, 73
16:55:59, 101
16:55:59, 113
16:55:59, 153
16:55:59, 212
16:55:59, 250
16:55:59, 218
16:55:59, 160
16:55:59, 171
16:55:59, 232
16:55:59, 278
16:55:59, 273
16:55:59, 257
16:55:59, 231
16:55:59, 208
16:55:59, 236
16:55:59, 216
16:55:59, 141
16:55:59, 98
16:55:59, 116
16:55:59, 162
16:55:59, 221
16:55:59, 235
16:55:59, 188
16:55:59, 197
16:55:59, 261
16:55:59, 282
16:55:59, 279
16:55:59, 294
16:55:59, 310
16:55:59, 294
16:55:59, 281
16:55:59, 291
16:55:59, 298
16:55:59, 308
16:55:59, 331
16:55:59, 347
16:55:59, 353
16:55:59, 340
16:55:59, 329
16:55:59, 342
16:55:59, 379
16:55:59, 348
16:55:59, 248
16:55:59, 219
16:55:59, 251
16:55:59, 281
16:55:59, 277
16:55:59, 251
16:55:59, 232
16:55:59, 235
16:55:59, 291
16:55:59, 309
16:55:59, 249
16:55:59, 183
16:55:59, 162
16:55:59, 168
16:55:59, 170
16:55:59, 146
16:55:59, 113
16:55:59, 50
16:55:59, 2
16:55:59, 33
16:55:59, 42
16:55:59, 17
16:55:59, 25
16:55:59, 40
16:55:59, 33
16:55:59, 3
16:55:59, -22
16:55:59, -34
16:55:59, 3
16:55:59, 25
16:55:59, -21
16:55:59, -90
16:55:59, -145
16:55:59, -140
16:55:59, -130
16:55:59, -119
16:55:59, -83
16:55:59, -65
16:55:59, -74
16:55:59, -77
16:55:59, -61
16:55:59, -21
16:55:59, 16
16:55:59, 48
16:55:59, 38
16:55:59, -9
16:55:59, -25
16:55:59, 8
16:55:59, 34
16:55:59, 17
16:55:59, -22
16:55:59, -68
16:55:59, -93
16:55:59, -89
16:55:59, -68
16:55:59, -35
16:55:59, -18
16:55:59, -21
16:55:59, -25
16:55:59, 9
16:55:59, 80
16:55:59, 130
16:55:59, 165
16:55:59, 132
16:55:59, 93
16:55:59, 76
16:55:59, 83
16:55:59, 125
16:55:59, 163
16:55:59, 160
16:55:59, 146
16:55:59, 151
16:55:59, 160
16:55:59, 170
16:55:59, 224
16:55:59, 265
16:55:59, 258
16:55:59, 257
16:55:59, 268
16:55:59, 284
16:55:59, 288
16:55:59, 260
16:55:59, 244
16:55:59, 264
16:55:59, 306
16:55:59, 321
16:55:59, 300
16:55:59, 250
16:55:59, 241
16:55:59, 292
16:55:59, 353
16:55:59, 341
16:55:59, 326
16:55:59, 291
16:55:59, 260
16:55:59, 261
16:55:59, 250
16:55:59, 218
16:55:59, 184
16:55:59, 204
16:55:59, 269
16:55:59, 352
16:55:59, 406
16:55:59, 380
16:55:59, 341
16:55:59, 314
16:55:59, 299
16:55:59, 331
16:55:59, 324
16:55:59, 282
16:55:59, 274
16:55:59, 275
16:55:59, 228
16:55:59, 193
16:55:59, 199
16:55:59, 224
16:55:59, 236
16:55:59, 242
16:55:59, 244
16:55:59, 227
16:55:59, 200
16:55:59, 188
16:55:59, 177
16:55:59, 146
16:55:59, 113
16:55:59, 144
16:55:59, 203
16:55:59, 215
16:55:59, 177
16:55:59, 121
16:55:59, 72
16:55:59, 76
16:55:59, 119
16:55:59, 179
16:55:59, 224
16:55:59, 155
16:55:59, 65
16:55:59, 40
16:55:59, 75
16:55:59, 128
16:55:59, 129
16:55:59, 98
16:55:59, 57
16:55:59, 35
16:55:59, 76
16:55:59, 147
16:55:59, 160
16:55:59, 128
16:55:59, 68
16:55:59, 19
16:55:59, 18
16:55:59, 40
16:55:59, 51
16:55:59, 36
16:55:59, 19
16:55:59, 42
16:55:59, 75
16:55:59, 61
16:55:59, 29
16:55:59, 22
16:55:59, 52
16:55:59, 51
16:55:59, 13
16:55:59, -5
16:55:59, -30
16:55:59, -76
16:55:59, -98
16:55:59, -44
16:55:59, 5
16:55:59, 42
16:55:59, 64
16:55:59, 45
16:55:59, 10
16:55:59, 10
16:55:59, 22
16:55:59, 28
16:55:59, 0
16:55:59, -12
16:55:59, 20
16:55:59, 69
16:55:59, 96
16:55:59, 86
16:55:59, 70
16:55:59, 87
16:55:59, 70
16:55:59, 33
16:55:59, 36
16:55:59, 64
16:55:59, 76
16:55:59, 53
16:55:59, 38
16:55:59, 19
16:55:59, -4
16:55:59, -8
16:55:59, 8
16:55:59, 4
16:55:59, -28
16:55:59, -36
16:55:59, -45
16:55:59, -60
16:55:59, -52
16:55:59, -74
16:55:59, -137
16:55:59, -115
16:55:59, -42
16:55:59, -36
16:55:59, -70
16:55:59, -82
16:55:59, -44
16:55:59, -29
16:55:59, -82
16:55:59, -138
16:55:59, -148
16:55:59, -106
16:55:59, -116
16:55:59, -204
16:55:59, -247
16:55:59, -238
16:55:59, -173
16:55:59, -105
16:55:59, -85
16:55:59, -107
16:55:59, -131
16:55:59, -141
16:55:59, -129
16:55:59, -89
16:55:59, -92
16:55:59, -110
16:55:59, -126
16:55:59, -131
16:55:59, -110
16:55:59, -151
16:55:59, -182
16:55:59, -163
16:55:59, -125
16:55:59, -92
16:55:59, -87
16:55:59, -132
16:55:59, -168
16:55:59, -157
16:55:59, -109
16:55:59, -81
16:55:59, -121
16:55:59, -184
16:55:59, -206
16:55:59, -157
16:55:59, -58
16:55:59, -17
16:55:59, -74
16:55:59, -84
16:55:59, -46
16:55:59, -21
16:55:59, 9
16:55:59, 8
16:55:59, -51
16:55:59, -54
16:55:59, -25
16:55:59, -37
16:55:59, -70
16:55:59, -89
16:55:59, -82
16:55:59, -72
16:55:59, -67
16:55:59, -52
16:55:59, -11
16:55:59, -17
16:55:59, -61
16:55:59, -66
16:55:59, -67
16:55:59, -66
16:55:59, -44
16:55:59, 2
16:55:59, 33
16:55:59, -1
16:55:59, -59
16:55:59, -90
16:55:59, -51
16:55:59, -23
16:55:59, -28
16:55:59, 64
16:55:59, 108
16:55:59, 69
16:55:59, 84
16:55:59, 93
16:55:59, -2
16:55:59, 28
16:55:59, 264
16:55:59, 359
16:55:59, 212
16:55:59, 67
16:55:59, 117
16:55:59, 201
16:55:59, 186
16:55:59, 184
16:55:59, 181
16:55:59, 185
16:55:59, 220
16:55:59, 243
16:55:59, 194
16:55:59, 102
16:55:59, 44
16:55:59, 69
16:55:59, 107
16:55:59, 107
16:55:59, 99
16:55:59, 60
16:55:59, 39
16:55:59, 54
16:55:59, 72
16:55:59, 34
16:55:59, 16
16:55:59, 66
16:55:59, 93
16:55:59, 53
16:55:59, 9
16:55:59, -46
16:55:59, -119
16:55:59, -44
16:55:59, 5
16:55:59, -152
16:55:59, -373
16:55:59, -250
16:55:59, 66
16:55:59, 176
16:55:59, 148
16:55:59, 117
16:55:59, 104
16:55:59, 119
16:55:59, 167
16:55:59, 224
16:55:59, 211
16:55:59, 124
16:55:59, 55
16:55:59, 21
16:55:59, -37
16:55:59, -72
16:55:59, -99
16:55:59, -108
16:55:59, -66
16:55:59, -49
16:55:59, -105
16:55:59, -184
16:55:59, -198
16:55:59, -116
16:55:59, -9
16:55:59, -18
16:55:59, -104
16:55:59, -129
16:55:59, -21
16:55:59, 96
16:55:59, 137
16:55:59, 60
16:55:59, 0
16:55:59, 21
16:55:59, 37
16:55:59, 45
16:55:59, 75
16:55:59, 76
16:55:59, 81
16:55:59, 92
16:55:59, 148
16:55:59, 184
16:55:59, 154
16:55:59, 157
16:55:59, 166
16:55:59, 146
16:55:59, 97
16:55:59, 35
16:55:59, 10
16:55:59, 73
16:55:59, 104
16:55:59, 100
16:55:59, 109
16:55:59, 117
16:55:59, 57
16:55:59, 71
16:55:59, 85
16:55:59, 44
16:55:59, 103
16:55:59, 166
16:55:59, 100
16:55:59, 68
16:55:59, 138
16:55:59, 177
16:55:59, 323
16:55:59, 496
16:55:59, 453
16:55:59, 364
16:55:59, 358
16:55:59, 381
16:55:59, 364
16:55:59, 346
16:55:59, 372
16:55:59, 359
16:55:59, 298
16:55:59, 249
16:55:59, 224
16:55:59, 215
16:55:59, 172
16:55:59, 117
16:55:59, 212
16:55:59, 275
16:55:59, 176
16:55:59, 102
16:55:59, 113
16:55:59, 112
16:55:59, 140
16:55:59, 151
16:55:59, 161
16:55:59, 184
16:55:59, 180
16:55:59, 116
16:55:59, 71
16:55:59, 64
16:55:59, 71
16:55:59, 114
16:55:59, 135
16:55:59, 70
16:55:59, -20
16:55:59, 9
16:55:59, 84
16:55:59, 115
16:55:59, 99
16:55:59, -5
16:55:59, -82
16:55:59, -13
16:55:59, 54
16:55:59, 40
16:55:59, 34
16:55:59, 39
16:55:59, 84
16:55:59, 100
16:55:59, 81
16:55:59, 54
16:55:59, 53
16:55:59, 59
16:55:59, 28
16:55:59, -23
16:55:59, -26
16:55:59, 5
16:55:59, 5
16:55:59, -12
16:55:59, -4
16:55:59, 32
16:55:59, 60
16:55:59, 26
16:55:59, -30
16:55:59, -28
16:55:59, -24
16:55:59, -82
16:55:59, -178
16:55:59, -120
16:55:59, -7
16:55:59, -23
16:55:59, -89
16:55:59, -103
16:55:59, -70
16:55:59, 54
16:55:59, 144
16:55:59, 139
16:55:59, 93
16:55:59, 26
16:55:59, -57
16:55:59, -88
16:55:59, -45
16:55:59, 6
16:55:59, -37
16:55:59, -149
16:55:59, -114
16:55:59, -40
16:55:59, -30
16:55:59, -41
16:55:59, -62
16:55:59, -97
16:55:59, -71
16:55:59, -43
16:55:59, -75
16:55:59, -72
16:55:59, -35
16:55:59, -41
16:55:59, -84
16:55:59, -129
16:55:59, -134
16:55:59, -28
16:55:59, 35
16:55:59, -3
16:55:59, -77
16:55:59, -149
16:55:59, -122
16:55:59, 35
16:55:59, 100
16:55:59, 48
16:55:59, -39
16:55:59, -62
16:55:59, 0
16:55:59, 65
16:55:59, 96
16:55:59, 67
16:55:59, -17
16:55:59, -121
16:55:59, -120
16:55:59, -57
16:55:59, 10
16:55:59, 27
16:55:59, -13
16:55:59, -43
16:55:59, -28
16:55:59, -11
16:55:59, -24
16:55:59, -49
16:55:59, -17
16:56:00, 48
16:56:00, 40
16:56:00, -25
16:56:00, -76
16:56:00, -40
16:56:00, -28
16:56:00, -22
16:56:00, 2
16:56:00, -13
16:56:00, -50
16:56:00, -14
16:56:00, 48
16:56:00, 6
16:56:00, -129
16:56:00, -123
16:56:00, 39
16:56:00, 151
16:56:00, 101
